Year,Month,Anomaly,Unc,Anomaly1,Unc1,Anomaly2,Unc2,Anomaly3,Unc3,Anomaly4,Unc4
  1764,     6 ,   -0.589 , 2.544,     0.025 , 1.069,    -0.230 , 0.554,    -0.447 , 0.472 ,   -0.313 , 0.429
  1764,     7 ,   -1.216 , 3.844,     0.247 , 1.254,    -0.351 , 0.591,    -0.439 , 0.469 ,   -0.306 , 0.426
  1764,     8 ,   -1.373 , 1.821,    -0.002 , 1.165,    -0.371 , 0.595,    -0.444 , 0.465 ,   -0.301 , 0.423
  1764,     9 ,   -0.774 , 3.879,     0.130 , 1.095,    -0.325 , 0.555,    -0.450 , 0.467 ,   -0.299 , 0.421
  1764,    10 ,    0.506 , 2.691,     0.284 , 1.043,    -0.370 , 0.597,    -0.480 , 0.462 ,   -0.306 , 0.419
  1764,    11 ,   -0.163 , 2.998,     0.220 , 1.166,    -0.380 , 0.582,    -0.471 , 0.458 ,   -0.321 , 0.412
  1764,    12 ,    2.440 , 3.345,     0.146 , 1.130,    -0.385 , 0.596,    -0.458 , 0.453 ,   -0.336 , 0.411
  1765,     1 ,    2.525 , 7.232,     0.136 , 1.205,    -0.405 , 0.612,    -0.445 , 0.444 ,   -0.319 , 0.411
  1765,     2 ,   -0.501 , 3.405,     0.204 , 1.252,    -0.388 , 0.617,    -0.430 , 0.453 ,   -0.293 , 0.416
  1765,     3 ,    1.459 , 2.742,     0.252 , 1.220,    -0.378 , 0.591,    -0.432 , 0.454 ,   -0.282 , 0.415
  1765,     4 ,    0.838 , 1.984,     0.182 , 1.218,    -0.342 , 0.573,    -0.422 , 0.464 ,   -0.295 , 0.416
  1765,     5 ,   -0.511 , 2.340,     0.206 , 1.290,    -0.310 , 0.537,    -0.423 , 0.463 ,   -0.304 , 0.424
  1765,     6 ,   -1.473 , 2.575,    -0.060 , 1.276,    -0.307 , 0.952,    -0.417 , 0.461 ,   -0.317 , 0.422
  1765,     7 ,   -1.344 , 3.269,    -0.573 , 1.438,    -0.351 , 1.044,    -0.428 , 0.463 ,   -0.317 , 0.421
  1765,     8 ,   -0.554 , 2.202,    -0.548 , 1.496,    -0.399 , 1.203,    -0.444 , 0.454 ,   -0.309 , 0.418
  1765,     9 ,   -0.199 , 1.898,    -0.621 , 1.467,    -0.400 , 1.145,    -0.446 , 0.445 ,   -0.309 , 0.418
  1765,    10 ,   -0.333 , 1.883,    -0.672 , 1.479,    -0.402 , 1.171,    -0.438 , 0.439 ,   -0.300 , 0.410
  1765,    11 ,    0.131 , 3.038,    -0.584 , 1.547,    -0.412 , 1.178,    -0.422 , 0.438 ,   -0.289 , 0.399
  1765,    12 ,   -0.762 , 2.399,    -0.404 , 1.540,    -0.415 , 1.138,    -0.404 , 0.440 ,   -0.292 , 0.395
  1766,     1 ,   -3.627 , 5.235,    -0.377 , 1.828,    -0.447 , 1.130,    -0.358 , 0.436 ,   -0.306 , 0.392
  1766,     2 ,   -0.199 , 3.416,    -0.320 , 1.902,    -0.465 , 1.096,    -0.388 , 0.433 ,   -0.312 , 0.389
  1766,     3 ,    0.575 , 2.493,    -0.249 , 2.029,    -0.460 , 1.062,    -0.415 , 0.431 ,   -0.312 , 0.387
  1766,     4 ,    0.233 , 2.827,    -0.259 , 1.930,    -0.427 , 1.044,    -0.423 , 0.430 ,   -0.322 , 0.388
  1766,     5 ,    0.543 , 2.349,    -0.114 , 1.745,    -0.411 , 1.017,    -0.441 , 0.426 ,   -0.336 , 0.388
  1766,     6 ,    0.688 , 5.048,    -0.123 , 1.645,    -0.438 , 1.028,    -0.463 , 0.426 ,   -0.343 , 0.387
  1766,     7 ,   -1.016 , 3.059,    -0.193 , 1.337,    -0.428 , 1.200,    -0.500 , 0.421 ,   -0.345 , 0.386
  1766,     8 ,    0.119 , 2.591,    -0.195 , 1.122,    -0.495 , 1.184,    -0.497 , 0.415 ,   -0.339 , 0.383
  1766,     9 ,    0.653 , 2.683,    -0.142 , 1.100,    -0.506 , 1.182,    -0.499 , 0.411 ,   -0.348 , 0.385
  1766,    10 ,   -0.447 , 2.279,    -0.309 , 1.125,    -0.477 , 1.168,    -0.484 , 0.412 ,   -0.347 , 0.388
  1766,    11 ,    1.865 , 3.872,    -0.428 , 1.084,    -0.461 , 1.158,    -0.481 , 0.412 ,   -0.342 , 0.388
  1766,    12 ,   -0.860 , 3.103,    -0.445 , 1.253,    -0.417 , 1.160,    -0.442 , 0.416 ,   -0.334 , 0.382
  1767,     1 ,   -4.466 , 4.982,    -0.346 , 1.265,    -0.390 , 1.162,    -0.461 , 0.419 ,   -0.316 , 0.378
  1767,     2 ,   -0.226 , 5.776,    -0.324 , 1.281,    -0.365 , 1.151,    -0.471 , 0.412 ,   -0.317 , 0.373
  1767,     3 ,    1.214 , 5.785,    -0.402 , 1.369,    -0.350 , 1.132,    -0.458 , 0.415 ,   -0.315 , 0.369
