Year,Month,Anomaly,Unc,Anomaly1,Unc1,Anomaly2,Unc2,Anomaly3,Unc3,Anomaly4,Unc 4
  1954,     3 ,   -0.742 , 0.507,    -0.380 , 0.223,    -0.226 , 0.171,    -0.114 , 0.090,    -0.002 , 0.055
  1954,     4 ,   -0.308 , 0.451,    -0.300 , 0.215,    -0.229 , 0.168,    -0.109 , 0.090,    -0.002 , 0.056
  1954,     5 ,    0.252 , 0.395,    -0.292 , 0.218,    -0.251 , 0.168,    -0.112 , 0.092,     0.004 , 0.056
  1954,     6 ,   -0.783 , 0.335,    -0.291 , 0.224,    -0.294 , 0.165,    -0.109 , 0.095,    -0.003 , 0.057
  1954,     7 ,   -1.042 , 0.419,    -0.290 , 0.207,    -0.304 , 0.163,    -0.106 , 0.093,    -0.013 , 0.059
  1954,     8 ,   -0.433 , 0.126,    -0.347 , 0.211,    -0.290 , 0.161,    -0.114 , 0.092,    -0.024 , 0.060
  1954,     9 ,    0.182 , 0.292,    -0.417 , 0.191,    -0.303 , 0.167,    -0.130 , 0.090,    -0.018 , 0.059
  1954,    10 ,    1.168 , 0.316,    -0.428 , 0.187,    -0.305 , 0.163,    -0.134 , 0.088,    -0.024 , 0.057
  1954,    11 ,   -0.328 , 0.324,    -0.446 , 0.188,    -0.300 , 0.163,    -0.131 , 0.086,    -0.026 , 0.055
  1954,    12 ,   -0.043 , 0.357,    -0.385 , 0.205,    -0.338 , 0.156,    -0.135 , 0.084,    -0.032 , 0.055
  1955,     1 ,   -0.921 , 0.215,    -0.274 , 0.200,    -0.324 , 0.154,    -0.133 , 0.081,    -0.032 , 0.055
  1955,     2 ,   -1.171 , 0.427,    -0.291 , 0.196,    -0.341 , 0.152,    -0.138 , 0.078,    -0.029 , 0.055
  1955,     3 ,   -1.573 , 0.267,    -0.370 , 0.203,    -0.324 , 0.151,    -0.144 , 0.077,    -0.021 , 0.054
  1955,     4 ,   -0.443 , 0.314,    -0.615 , 0.201,    -0.349 , 0.150,    -0.153 , 0.075,    -0.025 , 0.054
  1955,     5 ,    0.030 , 0.368,    -0.662 , 0.213,    -0.311 , 0.150,    -0.151 , 0.074,    -0.019 , 0.053
  1955,     6 ,   -0.042 , 0.336,    -0.756 , 0.222,    -0.295 , 0.141,    -0.163 , 0.075,    -0.021 , 0.053
  1955,     7 ,    0.287 , 0.346,    -0.741 , 0.224,    -0.307 , 0.138,    -0.178 , 0.076,    -0.021 , 0.055
  1955,     8 ,   -0.635 , 0.288,    -0.661 , 0.242,    -0.299 , 0.132,    -0.162 , 0.078,    -0.017 , 0.056
  1955,     9 ,   -0.767 , 0.325,    -0.518 , 0.249,    -0.276 , 0.129,    -0.169 , 0.076,    -0.023 , 0.056
  1955,    10 ,   -1.772 , 0.178,    -0.424 , 0.258,    -0.249 , 0.124,    -0.152 , 0.074,    -0.030 , 0.055
  1955,    11 ,   -0.893 , 0.500,    -0.421 , 0.243,    -0.225 , 0.120,    -0.155 , 0.073,    -0.031 , 0.053
  1955,    12 ,   -1.175 , 0.411,    -0.351 , 0.266,    -0.221 , 0.113,    -0.156 , 0.071,    -0.027 , 0.052
  1956,     1 ,   -0.734 , 0.429,    -0.292 , 0.253,    -0.178 , 0.110,    -0.147 , 0.070,    -0.016 , 0.053
  1956,     2 ,   -0.215 , 0.434,    -0.153 , 0.283,    -0.170 , 0.112,    -0.143 , 0.069,    -0.018 , 0.053
  1956,     3 ,    0.147 , 0.387,    -0.222 , 0.268,    -0.156 , 0.113,    -0.137 , 0.067,    -0.014 , 0.052
  1956,     4 ,    0.679 , 0.344,    -0.049 , 0.268,    -0.162 , 0.117,    -0.137 , 0.067,    -0.018 , 0.051
  1956,     5 ,    0.072 , 0.304,    -0.020 , 0.259,    -0.131 , 0.117,    -0.127 , 0.066,    -0.019 , 0.050
  1956,     6 ,    0.802 , 0.501,    -0.061 , 0.239,    -0.140 , 0.117,    -0.108 , 0.061,    -0.014 , 0.050
  1956,     7 ,    0.990 , 0.319,     0.016 , 0.213,    -0.140 , 0.114,    -0.090 , 0.059,    -0.014 , 0.052
  1956,     8 ,    1.039 , 0.427,     0.050 , 0.178,    -0.136 , 0.111,    -0.097 , 0.056,    -0.009 , 0.053
  1956,     9 ,   -1.601 , 0.184,     0.019 , 0.170,    -0.124 , 0.103,    -0.081 , 0.057,    -0.016 , 0.053
  1956,    10 ,    0.304 , 0.196,    -0.001 , 0.148,    -0.099 , 0.100,    -0.084 , 0.058,    -0.014 , 0.051
  1956,    11 ,   -0.542 , 0.376,     0.018 , 0.129,    -0.116 , 0.099,    -0.091 , 0.059,    -0.011 , 0.051
  1956,    12 ,   -1.668 , 0.224,    -0.132 , 0.106,    -0.079 , 0.099,    -0.105 , 0.061,    -0.012 , 0.051
  1957,     1 ,    0.186 , 0.330,    -0.137 , 0.128,    -0.054 , 0.088,    -0.109 , 0.066,    -0.014 , 0.052
  1957,     2 ,    0.190 , 0.314,    -0.282 , 0.152,    -0.062 , 0.084,    -0.097 , 0.068,    -0.023 , 0.052
  1957,     3 ,   -0.217 , 0.188,    -0.160 , 0.196,    -0.076 , 0.080,    -0.101 , 0.070,    -0.025 , 0.053
  1957,     4 ,    0.429 , 0.404,    -0.257 , 0.213,    -0.095 , 0.073,    -0.108 , 0.069,    -0.031 , 0.053
  1957,     5 ,    0.306 , 0.272,    -0.084 , 0.236,    -0.097 , 0.066,    -0.114 , 0.067,    -0.028 , 0.052
  1957,     6 ,   -0.996 , 0.512,     0.068 , 0.268,    -0.107 , 0.059,    -0.118 , 0.064,    -0.031 , 0.053
  1957,     7 ,    0.930 , 0.613,     0.046 , 0.269,    -0.094 , 0.057,    -0.118 , 0.060,    -0.029 , 0.054
  1957,     8 ,   -0.709 , 0.736,     0.057 , 0.278,    -0.072 , 0.051,    -0.118 , 0.059,    -0.038 , 0.055
  1957,     9 ,   -0.137 , 0.670,     0.096 , 0.277,    -0.042 , 0.050,    -0.095 , 0.060,    -0.033 , 0.056
  1957,    10 ,   -0.852 , 0.452,     0.155 , 0.232,    -0.047 , 0.046,    -0.091 , 0.058,    -0.035 , 0.056
  1957,    11 ,    1.527 , 0.370,     0.284 , 0.242,    -0.062 , 0.044,    -0.086 , 0.059,    -0.039 , 0.057
  1957,    12 ,    0.165 , 0.554,     0.340 , 0.206,    -0.063 , 0.044,    -0.076 , 0.058,    -0.035 , 0.056
  1958,     1 ,   -0.081 , 0.329,     0.348 , 0.171,    -0.084 , 0.047,    -0.088 , 0.058,    -0.028 , 0.057
  1958,     2 ,    0.320 , 0.250,     0.416 , 0.096,    -0.048 , 0.044,    -0.086 , 0.056,    -0.023 , 0.058
  1958,     3 ,    0.255 , 0.250,     0.354 , 0.053,    -0.033 , 0.049,    -0.082 , 0.056,    -0.026 , 0.057
  1958,     4 ,    1.138 , 0.273,     0.409 , 0.059,     0.015 , 0.051,    -0.084 , 0.056,    -0.029 , 0.057
  1958,     5 ,    1.855 , 0.391,     0.401 , 0.066,     0.019 , 0.058,    -0.096 , 0.056,    -0.033 , 0.057
  1958,     6 ,   -0.326 , 0.561,     0.339 , 0.084,     0.032 , 0.062,    -0.093 , 0.059,    -0.045 , 0.057
  1958,     7 ,    1.018 , 0.458,     0.270 , 0.087,     0.036 , 0.068,    -0.085 , 0.060,    -0.043 , 0.057
  1958,     8 ,    0.107 , 0.420,     0.222 , 0.093,     0.048 , 0.074,    -0.088 , 0.058,    -0.043 , 0.057
  1958,     9 ,   -0.883 , 0.310,     0.196 , 0.082,     0.050 , 0.078,    -0.060 , 0.059,    -0.039 , 0.057
  1958,    10 ,   -0.187 , 0.178,     0.202 , 0.080,     0.044 , 0.083,    -0.056 , 0.062,    -0.037 , 0.057
  1958,    11 ,    1.436 , 0.319,    -0.013 , 0.064,     0.055 , 0.084,    -0.050 , 0.066,    -0.038 , 0.056
  1958,    12 ,   -0.581 , 0.344,     0.131 , 0.097,     0.063 , 0.093,    -0.042 , 0.065,    -0.037 , 0.055
  1959,     1 ,   -0.918 , 0.206,     0.083 , 0.099,     0.060 , 0.094,    -0.033 , 0.066,    -0.033 , 0.055
  1959,     2 ,   -0.249 , 0.211,     0.001 , 0.118,     0.015 , 0.103,    -0.017 , 0.066,    -0.023 , 0.056
  1959,     3 ,   -0.053 , 0.325,     0.020 , 0.112,     0.064 , 0.106,     0.008 , 0.065,    -0.019 , 0.057
  1959,     4 ,    1.208 , 0.492,     0.035 , 0.115,     0.062 , 0.113,     0.014 , 0.067,    -0.019 , 0.057
  1959,     5 ,   -0.732 , 0.276,    -0.119 , 0.135,     0.068 , 0.121,     0.013 , 0.066,    -0.020 , 0.057
  1959,     6 ,    1.411 , 0.280,    -0.125 , 0.179,     0.083 , 0.125,     0.007 , 0.069,    -0.019 , 0.057
  1959,     7 ,    0.437 , 0.582,    -0.060 , 0.202,     0.086 , 0.129,     0.001 , 0.070,    -0.015 , 0.057
  1959,     8 ,   -0.872 , 0.378,    -0.029 , 0.224,     0.097 , 0.134,     0.002 , 0.071,    -0.015 , 0.057
  1959,     9 ,   -0.656 , 0.492,    -0.002 , 0.243,     0.100 , 0.140,     0.006 , 0.072,    -0.022 , 0.057
  1959,    10 ,   -0.009 , 0.531,    -0.169 , 0.265,     0.089 , 0.139,    -0.012 , 0.073,    -0.028 , 0.058
  1959,    11 ,   -0.415 , 0.449,    -0.176 , 0.297,     0.072 , 0.141,    -0.009 , 0.074,    -0.023 , 0.058
  1959,    12 ,   -0.657 , 0.577,    -0.305 , 0.315,     0.101 , 0.138,    -0.018 , 0.073,    -0.022 , 0.058
  1960,     1 ,   -0.136 , 0.287,    -0.423 , 0.275,     0.088 , 0.132,    -0.011 , 0.074,    -0.017 , 0.058
  1960,     2 ,    0.126 , 0.427,    -0.221 , 0.249,     0.106 , 0.129,     0.007 , 0.074,    -0.020 , 0.058
  1960,     3 ,    0.272 , 0.295,    -0.155 , 0.258,     0.133 , 0.124,     0.027 , 0.075,    -0.021 , 0.056
  1960,     4 ,   -0.800 , 0.384,    -0.065 , 0.240,     0.167 , 0.127,     0.027 , 0.074,    -0.019 , 0.055
  1960,     5 ,   -0.818 , 0.393,    -0.082 , 0.223,     0.139 , 0.129,     0.029 , 0.075,    -0.011 , 0.055
  1960,     6 ,   -0.137 , 0.194,    -0.062 , 0.200,     0.144 , 0.123,     0.018 , 0.075,    -0.014 , 0.054
  1960,     7 ,   -0.973 , 0.252,    -0.090 , 0.197,     0.130 , 0.121,     0.017 , 0.078,    -0.014 , 0.052
  1960,     8 ,    1.554 , 0.379,    -0.061 , 0.177,     0.127 , 0.122,     0.033 , 0.077,    -0.009 , 0.053
  1960,     9 ,    0.128 , 0.247,    -0.058 , 0.175,     0.113 , 0.124,     0.039 , 0.078,    -0.008 , 0.053
  1960,    10 ,    1.078 , 0.342,     0.035 , 0.171,     0.080 , 0.126,     0.038 , 0.076,    -0.006 , 0.052
  1960,    11 ,   -0.622 , 0.340,     0.160 , 0.171,     0.033 , 0.133,     0.047 , 0.078,    -0.001 , 0.052
  1960,    12 ,   -0.418 , 0.266,     0.279 , 0.184,     0.034 , 0.135,     0.066 , 0.080,     0.002 , 0.052
  1961,     1 ,   -0.475 , 0.376,     0.430 , 0.192,     0.007 , 0.139,     0.087 , 0.082,     0.008 , 0.052
  1961,     2 ,    0.476 , 0.231,     0.162 , 0.189,    -0.006 , 0.142,     0.084 , 0.085,     0.004 , 0.053
  1961,     3 ,    0.307 , 0.282,     0.262 , 0.189,     0.035 , 0.140,     0.088 , 0.086,     0.010 , 0.052
  1961,     4 ,    0.322 , 0.391,     0.187 , 0.186,     0.050 , 0.143,     0.078 , 0.088,     0.013 , 0.051
  1961,     5 ,    0.680 , 0.303,     0.226 , 0.191,     0.031 , 0.143,     0.081 , 0.088,     0.012 , 0.050
  1961,     6 ,    1.292 , 0.490,     0.195 , 0.211,     0.055 , 0.145,     0.086 , 0.089,     0.019 , 0.050
  1961,     7 ,    0.837 , 0.222,     0.267 , 0.247,     0.073 , 0.145,     0.083 , 0.089,     0.024 , 0.049
  1961,     8 ,   -1.656 , 0.231,     0.294 , 0.289,     0.103 , 0.146,     0.077 , 0.092,     0.027 , 0.049
  1961,     9 ,    1.326 , 0.309,     0.268 , 0.300,     0.140 , 0.152,     0.086 , 0.092,     0.033 , 0.050
  1961,    10 ,    0.170 , 0.499,     0.220 , 0.296,     0.126 , 0.155,     0.085 , 0.093,     0.027 , 0.050
  1961,    11 ,   -0.149 , 0.456,     0.104 , 0.273,     0.141 , 0.156,     0.098 , 0.096,     0.020 , 0.051
  1961,    12 ,   -0.785 , 0.398,     0.061 , 0.252,     0.092 , 0.161,     0.116 , 0.098,     0.015 , 0.052
  1962,     1 ,    0.384 , 0.531,     0.005 , 0.219,     0.057 , 0.153,     0.115 , 0.097,     0.009 , 0.053
  1962,     2 ,    0.798 , 0.533,     0.169 , 0.215,     0.066 , 0.151,     0.105 , 0.096,     0.009 , 0.053
  1962,     3 ,   -0.000 , 0.405,     0.184 , 0.209,     0.088 , 0.152,     0.102 , 0.096,     0.005 , 0.053
  1962,     4 ,   -0.259 , 0.358,     0.271 , 0.199,     0.071 , 0.148,     0.094 , 0.097,     0.005 , 0.052
  1962,     5 ,   -0.709 , 0.186,     0.267 , 0.185,     0.078 , 0.143,     0.092 , 0.098,     0.003 , 0.051
  1962,     6 ,    0.776 , 0.469,     0.373 , 0.166,     0.071 , 0.135,     0.098 , 0.098,    -0.005 , 0.050
  1962,     7 ,    0.160 , 0.377,     0.264 , 0.152,     0.071 , 0.132,     0.077 , 0.098,    -0.005 , 0.048
  1962,     8 ,    0.320 , 0.289,     0.208 , 0.151,     0.087 , 0.128,     0.077 , 0.099,    -0.008 , 0.046
  1962,     9 ,    1.504 , 0.288,     0.161 , 0.139,     0.095 , 0.127,     0.081 , 0.097,    -0.001 , 0.045
  1962,    10 ,    1.207 , 0.494,     0.113 , 0.114,     0.101 , 0.124,     0.088 , 0.097,     0.001 , 0.045
  1962,    11 ,   -0.196 , 0.227,     0.092 , 0.132,     0.121 , 0.123,     0.077 , 0.098,     0.004 , 0.045
  1962,    12 ,    0.493 , 0.259,     0.006 , 0.126,     0.099 , 0.125,     0.077 , 0.096,     0.017 , 0.045
  1963,     1 ,   -0.922 , 0.143,    -0.060 , 0.140,     0.118 , 0.127,     0.087 , 0.096,     0.023 , 0.046
  1963,     2 ,    0.126 , 0.195,    -0.142 , 0.119,     0.113 , 0.125,     0.087 , 0.096,     0.023 , 0.047
  1963,     3 ,   -0.564 , 0.160,    -0.136 , 0.119,     0.111 , 0.119,     0.075 , 0.097,     0.037 , 0.048
  1963,     4 ,   -0.843 , 0.164,    -0.179 , 0.097,     0.061 , 0.113,     0.054 , 0.100,     0.035 , 0.050
  1963,     5 ,   -0.954 , 0.366,    -0.135 , 0.087,     0.074 , 0.106,     0.035 , 0.104,     0.035 , 0.052
  1963,     6 ,   -0.255 , 0.224,    -0.106 , 0.104,     0.100 , 0.106,     0.016 , 0.103,     0.040 , 0.052
  1963,     7 ,   -0.639 , 0.346,    -0.014 , 0.109,     0.137 , 0.106,     0.019 , 0.104,     0.046 , 0.053
  1963,     8 ,   -0.665 , 0.239,     0.102 , 0.101,     0.120 , 0.109,     0.025 , 0.107,     0.045 , 0.052
  1963,     9 ,    1.576 , 0.251,     0.332 , 0.117,     0.125 , 0.106,     0.034 , 0.107,     0.052 , 0.052
  1963,    10 ,    0.692 , 0.230,     0.433 , 0.122,     0.112 , 0.105,     0.041 , 0.108,     0.050 , 0.053
  1963,    11 ,    0.334 , 0.264,     0.524 , 0.105,     0.107 , 0.103,     0.018 , 0.108,     0.049 , 0.054
  1963,    12 ,    0.846 , 0.221,     0.421 , 0.113,     0.109 , 0.098,     0.032 , 0.108,     0.046 , 0.054
  1964,     1 ,    0.184 , 0.287,     0.335 , 0.101,     0.106 , 0.097,     0.058 , 0.108,     0.049 , 0.056
  1964,     2 ,    1.508 , 0.227,     0.360 , 0.121,     0.139 , 0.096,     0.076 , 0.111,     0.051 , 0.056
  1964,     3 ,    2.205 , 0.315,     0.288 , 0.110,     0.108 , 0.093,     0.075 , 0.114,     0.053 , 0.057
  1964,     4 ,    0.360 , 0.132,     0.144 , 0.098,     0.109 , 0.089,     0.070 , 0.118,     0.050 , 0.058
  1964,     5 ,    0.138 , 0.166,     0.114 , 0.089,     0.127 , 0.087,     0.073 , 0.120,     0.046 , 0.058
  1964,     6 ,   -1.482 , 0.510,    -0.044 , 0.076,     0.149 , 0.087,     0.071 , 0.123,     0.051 , 0.058
  1964,     7 ,   -1.677 , 0.218,    -0.071 , 0.070,     0.143 , 0.085,     0.076 , 0.118,     0.056 , 0.058
  1964,     8 ,   -0.360 , 0.270,    -0.109 , 0.076,     0.114 , 0.080,     0.085 , 0.116,     0.054 , 0.058
  1964,     9 ,    0.703 , 0.085,    -0.231 , 0.075,     0.103 , 0.073,     0.087 , 0.118,     0.050 , 0.059
  1964,    10 ,   -1.032 , 0.378,    -0.297 , 0.077,     0.099 , 0.071,     0.078 , 0.116,     0.048 , 0.060
  1964,    11 ,   -0.020 , 0.220,    -0.277 , 0.092,     0.113 , 0.073,     0.085 , 0.114,     0.048 , 0.060
  1964,    12 ,   -1.059 , 0.208,    -0.274 , 0.122,     0.095 , 0.071,     0.091 , 0.111,     0.047 , 0.061
  1965,     1 ,   -0.136 , 0.210,    -0.119 , 0.130,     0.066 , 0.078,     0.100 , 0.110,     0.049 , 0.062
  1965,     2 ,    1.054 , 0.264,     0.014 , 0.128,     0.049 , 0.077,     0.098 , 0.107,     0.050 , 0.062
  1965,     3 ,    0.743 , 0.257,    -0.045 , 0.123,     0.028 , 0.079,     0.102 , 0.105,     0.050 , 0.063
  1965,     4 ,   -0.435 , 0.161,    -0.115 , 0.096,     0.008 , 0.074,     0.115 , 0.102,     0.049 , 0.063
  1965,     5 ,    0.375 , 0.273,    -0.101 , 0.090,     0.015 , 0.074,     0.129 , 0.102,     0.051 , 0.063
  1965,     6 ,   -1.439 , 0.551,     0.083 , 0.089,     0.010 , 0.076,     0.135 , 0.100,     0.053 , 0.063
  1965,     7 ,    0.176 , 0.348,     0.239 , 0.102,     0.044 , 0.076,     0.149 , 0.099,     0.052 , 0.064
  1965,     8 ,    1.243 , 0.234,     0.106 , 0.103,     0.047 , 0.077,     0.144 , 0.098,     0.054 , 0.062
  1965,     9 ,   -0.008 , 0.172,     0.095 , 0.086,     0.038 , 0.077,     0.152 , 0.098,     0.063 , 0.063
  1965,    10 ,   -1.873 , 0.264,     0.090 , 0.092,     0.027 , 0.081,     0.140 , 0.096,     0.068 , 0.062
  1965,    11 ,    0.148 , 0.197,     0.092 , 0.099,     0.036 , 0.081,     0.154 , 0.095,     0.073 , 0.064
  1965,    12 ,    1.154 , 0.281,     0.332 , 0.099,    -0.003 , 0.080,     0.160 , 0.095,     0.074 , 0.065
  1966,     1 ,    1.729 , 0.269,     0.368 , 0.090,     0.032 , 0.077,     0.162 , 0.095,     0.071 , 0.067
  1966,     2 ,   -0.539 , 0.209,     0.296 , 0.087,     0.056 , 0.080,     0.152 , 0.097,     0.068 , 0.068
  1966,     3 ,    0.605 , 0.187,     0.248 , 0.104,     0.032 , 0.082,     0.158 , 0.095,     0.066 , 0.070
  1966,     4 ,   -0.492 , 0.145,     0.423 , 0.093,     0.032 , 0.081,     0.162 , 0.096,     0.061 , 0.071
  1966,     5 ,    0.396 , 0.183,     0.491 , 0.097,     0.004 , 0.081,     0.151 , 0.095,     0.056 , 0.072
  1966,     6 ,    1.444 , 0.208,     0.438 , 0.096,     0.009 , 0.079,     0.145 , 0.093,     0.052 , 0.073
  1966,     7 ,    0.609 , 0.390,     0.295 , 0.091,     0.043 , 0.081,     0.139 , 0.091,     0.048 , 0.073
  1966,     8 ,    0.377 , 0.369,     0.263 , 0.083,     0.050 , 0.083,     0.150 , 0.090,     0.039 , 0.075
  1966,     9 ,   -0.587 , 0.383,     0.157 , 0.079,     0.010 , 0.083,     0.147 , 0.089,     0.048 , 0.077
  1966,    10 ,    0.227 , 0.245,     0.157 , 0.084,     0.013 , 0.087,     0.138 , 0.087,     0.042 , 0.077
  1966,    11 ,    0.973 , 0.160,     0.135 , 0.091,     0.005 , 0.090,     0.131 , 0.086,     0.042 , 0.078
  1966,    12 ,    0.509 , 0.297,    -0.010 , 0.104,     0.049 , 0.093,     0.136 , 0.085,     0.049 , 0.078
  1967,     1 ,    0.023 , 0.184,    -0.193 , 0.127,     0.096 , 0.093,     0.127 , 0.084,     0.051 , 0.078
  1967,     2 ,   -0.929 , 0.264,    -0.284 , 0.149,     0.104 , 0.091,     0.116 , 0.082,     0.052 , 0.078
  1967,     3 ,   -0.661 , 0.230,    -0.211 , 0.153,     0.086 , 0.094,     0.111 , 0.081,     0.048 , 0.079
  1967,     4 ,   -0.495 , 0.279,    -0.231 , 0.158,     0.084 , 0.095,     0.118 , 0.079,     0.050 , 0.079
  1967,     5 ,    0.129 , 0.274,    -0.297 , 0.160,     0.092 , 0.094,     0.119 , 0.080,     0.047 , 0.079
  1967,     6 ,   -0.293 , 0.305,    -0.319 , 0.146,     0.110 , 0.094,     0.108 , 0.079,     0.055 , 0.078
  1967,     7 ,   -1.585 , 0.426,    -0.229 , 0.148,     0.129 , 0.095,     0.107 , 0.080,     0.052 , 0.077
  1967,     8 ,   -0.723 , 0.313,    -0.128 , 0.147,     0.109 , 0.095,     0.102 , 0.080,     0.054 , 0.077
  1967,     9 ,    0.290 , 0.286,    -0.165 , 0.156,     0.109 , 0.091,     0.094 , 0.080,     0.055 , 0.076
  1967,    10 ,   -0.007 , 0.132,    -0.247 , 0.152,     0.129 , 0.090,     0.093 , 0.078,     0.063 , 0.076
  1967,    11 ,    0.182 , 0.193,    -0.291 , 0.149,     0.137 , 0.091,     0.094 , 0.078,     0.061 , 0.076
  1967,    12 ,    0.239 , 0.144,    -0.483 , 0.143,     0.172 , 0.090,     0.110 , 0.079,     0.064 , 0.075
  1968,     1 ,    1.109 , 0.238,    -0.233 , 0.124,     0.179 , 0.089,     0.135 , 0.079,     0.062 , 0.075
  1968,     2 ,    0.285 , 0.205,    -0.108 , 0.116,     0.175 , 0.088,     0.132 , 0.079,     0.060 , 0.075
  1968,     3 ,   -1.112 , 0.203,    -0.117 , 0.120,     0.194 , 0.091,     0.155 , 0.078,     0.061 , 0.076
  1968,     4 ,   -1.471 , 0.360,    -0.059 , 0.130,     0.219 , 0.093,     0.155 , 0.078,     0.052 , 0.077
  1968,     5 ,   -0.400 , 0.196,    -0.186 , 0.125,     0.234 , 0.095,     0.165 , 0.077,     0.045 , 0.077
  1968,     6 ,   -2.596 , 0.264,    -0.112 , 0.119,     0.220 , 0.094,     0.172 , 0.076,     0.042 , 0.077
  1968,     7 ,    1.414 , 0.295,    -0.019 , 0.123,     0.188 , 0.094,     0.178 , 0.075,     0.040 , 0.076
  1968,     8 ,    0.777 , 0.187,     0.119 , 0.135,     0.183 , 0.095,     0.178 , 0.076,     0.052 , 0.077
  1968,     9 ,    0.178 , 0.230,     0.194 , 0.149,     0.190 , 0.094,     0.165 , 0.076,     0.054 , 0.076
  1968,    10 ,    0.691 , 0.338,     0.364 , 0.153,     0.213 , 0.095,     0.157 , 0.075,     0.052 , 0.075
  1968,    11 ,   -1.343 , 0.175,     0.367 , 0.156,     0.194 , 0.096,     0.148 , 0.076,     0.049 , 0.075
  1968,    12 ,    1.124 , 0.187,     0.678 , 0.165,     0.180 , 0.096,     0.135 , 0.075,     0.052 , 0.075
  1969,     1 ,    2.227 , 0.179,     0.655 , 0.170,     0.172 , 0.096,     0.131 , 0.075,     0.055 , 0.075
  1969,     2 ,    1.935 , 0.324,     0.600 , 0.159,     0.161 , 0.099,     0.118 , 0.075,     0.060 , 0.075
  1969,     3 ,   -0.212 , 0.303,     0.557 , 0.157,     0.187 , 0.099,     0.099 , 0.074,     0.064 , 0.076
  1969,     4 ,    0.569 , 0.404,     0.404 , 0.154,     0.168 , 0.099,     0.086 , 0.074,     0.066 , 0.077
  1969,     5 ,   -0.355 , 0.247,     0.553 , 0.156,     0.135 , 0.100,     0.080 , 0.074,     0.073 , 0.077
  1969,     6 ,    1.127 , 0.268,     0.460 , 0.159,     0.123 , 0.097,     0.096 , 0.077,     0.069 , 0.078
  1969,     7 ,    1.142 , 0.211,     0.357 , 0.167,     0.111 , 0.098,     0.110 , 0.076,     0.065 , 0.076
  1969,     8 ,    0.122 , 0.182,     0.186 , 0.151,     0.117 , 0.100,     0.106 , 0.075,     0.073 , 0.075
  1969,     9 ,   -0.343 , 0.213,     0.267 , 0.138,     0.120 , 0.102,     0.094 , 0.076,     0.075 , 0.075
  1969,    10 ,   -1.144 , 0.287,     0.283 , 0.131,     0.136 , 0.100,     0.109 , 0.075,     0.078 , 0.073
  1969,    11 ,    0.446 , 0.180,     0.381 , 0.115,     0.126 , 0.098,     0.106 , 0.074,     0.079 , 0.072
  1969,    12 ,    0.008 , 0.242,     0.340 , 0.120,     0.120 , 0.098,     0.112 , 0.076,     0.081 , 0.071
  1970,     1 ,    0.990 , 0.306,     0.298 , 0.118,     0.148 , 0.097,     0.109 , 0.077,     0.079 , 0.070
  1970,     2 ,   -0.113 , 0.178,     0.369 , 0.123,     0.156 , 0.096,     0.092 , 0.079,     0.078 , 0.069
  1970,     3 ,    0.756 , 0.338,     0.496 , 0.104,     0.159 , 0.095,     0.074 , 0.078,     0.077 , 0.069
  1970,     4 ,    0.763 , 0.292,     0.556 , 0.111,     0.178 , 0.097,     0.072 , 0.078,     0.081 , 0.068
  1970,     5 ,    0.813 , 0.160,     0.610 , 0.103,     0.174 , 0.096,     0.072 , 0.079,     0.086 , 0.067
  1970,     6 ,    0.646 , 0.274,     0.632 , 0.096,     0.209 , 0.095,     0.088 , 0.079,     0.085 , 0.066
  1970,     7 ,    0.637 , 0.350,     0.534 , 0.086,     0.225 , 0.095,     0.087 , 0.080,     0.087 , 0.065
  1970,     8 ,    0.969 , 0.159,     0.477 , 0.087,     0.218 , 0.096,     0.075 , 0.077,     0.080 , 0.065
  1970,     9 ,    1.177 , 0.291,     0.498 , 0.075,     0.273 , 0.093,     0.088 , 0.077,     0.075 , 0.065
  1970,    10 ,   -0.414 , 0.203,     0.507 , 0.081,     0.282 , 0.088,     0.099 , 0.077,     0.074 , 0.064
  1970,    11 ,    1.093 , 0.150,     0.379 , 0.090,     0.294 , 0.088,     0.098 , 0.078,     0.076 , 0.063
  1970,    12 ,    0.262 , 0.159,     0.375 , 0.086,     0.347 , 0.090,     0.082 , 0.076,     0.078 , 0.062
  1971,     1 ,   -0.180 , 0.237,     0.333 , 0.079,     0.324 , 0.093,     0.056 , 0.076,     0.083 , 0.062
  1971,     2 ,   -0.800 , 0.278,     0.226 , 0.085,     0.300 , 0.093,     0.052 , 0.075,     0.078 , 0.062
  1971,     3 ,    1.005 , 0.167,     0.211 , 0.100,     0.297 , 0.092,     0.045 , 0.077,     0.073 , 0.062
  1971,     4 ,    0.881 , 0.237,     0.169 , 0.102,     0.281 , 0.089,     0.043 , 0.077,     0.072 , 0.063
  1971,     5 ,   -0.732 , 0.181,    -0.006 , 0.108,     0.292 , 0.091,     0.031 , 0.079,     0.068 , 0.063
